t_s,kv_perc,running,waiting,prefix_hit_cum,preemptions
334.53,94.56,35,0,70.71,6
335.04,94.59,35,0,70.71,6
335.59,97.24,36,0,70.73,6
336.09,94.43,35,0,70.84,6
336.60,97.69,36,0,70.86,6
337.11,95.13,35,0,70.86,6
337.61,95.18,35,0,70.86,6
338.12,95.23,35,0,70.86,6
338.63,92.54,34,0,70.90,6
339.13,95.18,35,0,70.95,6
339.69,89.02,33,0,70.95,6
340.20,95.31,35,0,71.05,6
340.70,98.10,36,0,71.09,6
341.21,95.39,35,0,71.09,6
341.72,95.43,35,0,71.09,6
342.29,95.48,35,0,71.09,6
342.80,89.78,33,0,71.09,6
343.31,89.51,33,0,71.14,6
343.81,89.55,33,0,71.14,6
344.32,93.50,34,0,71.15,6
344.83,92.74,34,0,71.20,6
345.39,87.15,32,0,71.20,6
345.90,91.03,34,0,71.12,6
346.41,92.15,34,0,71.12,6
346.91,90.21,33,0,71.12,6
347.49,90.26,33,0,71.12,6
347.99,93.14,34,0,71.16,6
348.50,89.91,33,0,71.16,6
349.01,89.22,33,0,71.21,6
349.51,89.04,33,0,71.31,6
350.02,87.33,32,0,71.31,6
350.59,87.39,32,0,71.31,6
351.10,84.40,31,0,71.31,6
351.60,84.44,31,0,71.31,6
352.11,86.67,32,2,71.20,6
352.62,89.10,33,0,71.28,6
353.13,89.15,33,0,71.28,6
353.64,88.81,33,0,71.33,6
354.19,91.17,33,0,71.35,6
354.79,84.02,31,0,71.35,6
355.29,84.93,31,0,71.41,6
355.80,88.31,32,0,71.46,6
356.31,85.06,31,0,71.46,6
356.82,85.60,31,0,71.51,6
357.38,90.25,33,0,71.58,6
357.89,90.24,33,0,71.63,6
358.39,97.43,35,0,71.70,6
358.91,97.47,35,0,71.70,6
359.42,92.38,33,0,71.70,6
359.98,89.26,32,0,71.70,6
360.49,85.98,31,0,71.75,6
361.00,81.99,30,0,71.75,6
361.51,78.90,29,0,71.75,6
362.09,77.10,28,0,71.75,6
362.69,77.14,28,0,71.75,6
363.20,71.04,26,0,71.75,6
363.71,74.40,27,0,71.80,6
364.21,75.51,28,0,71.70,6
364.79,85.22,31,0,71.88,6
365.30,89.24,32,0,71.94,6
365.81,89.29,32,0,71.94,6
366.32,89.33,32,0,71.94,6
366.82,89.36,32,0,71.94,6
367.33,90.47,33,0,71.83,6
367.84,91.05,33,0,71.83,6
368.39,83.77,31,0,71.83,6
368.90,80.96,30,0,71.83,6
369.40,81.01,30,0,71.83,6
369.91,81.02,30,0,71.83,6
370.42,83.25,31,0,71.72,6
370.92,91.54,33,0,71.82,6
371.43,94.44,34,0,71.86,6
372.00,94.48,34,0,71.86,6
372.51,94.52,34,0,71.86,6
373.02,86.49,31,0,71.91,6
373.58,89.30,32,0,71.95,6
374.09,79.72,29,0,71.95,6
374.60,80.54,29,0,71.99,6
375.11,82.46,30,0,72.02,6
375.68,82.48,30,0,72.02,6
376.19,83.03,30,0,72.07,6
376.70,83.07,30,0,72.07,6
377.21,82.30,30,0,72.10,6
377.72,85.31,31,0,72.14,6
378.29,82.38,30,0,72.14,6
378.80,82.42,30,0,72.14,6
379.31,83.54,31,0,72.02,6
379.82,82.77,30,1,72.02,6
380.38,90.21,32,0,72.16,6
380.89,87.29,31,0,72.21,6
381.40,87.32,31,0,72.21,6
381.91,87.36,31,0,72.21,6
382.41,87.40,31,0,72.21,6
382.98,83.35,30,0,72.21,6
383.50,85.30,31,0,72.24,6
384.09,88.38,32,0,72.27,6
384.60,91.85,33,0,72.32,6
385.11,89.10,32,0,72.32,6
385.61,89.14,32,0,72.32,6
386.18,89.19,32,0,72.32,6
386.70,89.23,32,0,72.32,6
387.28,86.42,31,0,72.32,6
387.79,82.95,30,0,72.36,6
388.30,90.04,32,0,72.46,6
388.81,92.87,33,0,72.50,6
389.31,92.92,33,0,72.50,6
389.82,92.97,33,0,72.58,6
