policy_thunder_greedy,time,active_thunder_greedy,ready_thunder_greedy,tool_thunder_greedy,warm_caches_thunder_greedy,physical_kv_blocks_thunder_greedy,reserved_kv_blocks_thunder_greedy,capacity_blocks_thunder_greedy,n_admit_thunder_greedy,n_keep_thunder_greedy,n_evict_thunder_greedy,admit_ids_thunder_greedy,warm_admit_ids_thunder_greedy,cold_admit_ids_thunder_greedy,keep_ids_thunder_greedy,evict_ids_thunder_greedy,decision_ms_thunder_greedy,policy_hazard_grade_knapsack,active_hazard_grade_knapsack,ready_hazard_grade_knapsack,tool_hazard_grade_knapsack,warm_caches_hazard_grade_knapsack,physical_kv_blocks_hazard_grade_knapsack,reserved_kv_blocks_hazard_grade_knapsack,capacity_blocks_hazard_grade_knapsack,n_admit_hazard_grade_knapsack,n_keep_hazard_grade_knapsack,n_evict_hazard_grade_knapsack,admit_ids_hazard_grade_knapsack,warm_admit_ids_hazard_grade_knapsack,cold_admit_ids_hazard_grade_knapsack,keep_ids_hazard_grade_knapsack,evict_ids_hazard_grade_knapsack,decision_ms_hazard_grade_knapsack
thunder_greedy,6700.0,12,38,0,1,15388,29846,30000,0,1,0,,,,78,,0.014083023415878415,hazard_grade_knapsack,11,31,3,0,11834,28392,30000,0,0,0,,,,,,0.028208974981680512
thunder_greedy,6705.0,12,38,0,1,15732,29846,30000,0,1,0,,,,78,,0.012542004697024822,hazard_grade_knapsack,11,31,3,0,12157,28401,30000,0,0,0,,,,,,0.025874993298202753
thunder_greedy,6710.0,12,38,0,1,16075,29846,30000,0,1,0,,,,78,,0.014082994312047958,hazard_grade_knapsack,11,32,2,0,12481,28411,30000,0,0,0,,,,,,0.02691699774004519
thunder_greedy,6715.0,10,39,1,3,16411,29488,30000,2,1,1,1;18,1,18,25,78,0.01287501072511077,hazard_grade_knapsack,10,32,3,1,12806,28343,30000,1,0,1,75,,75,,30,0.03483399632386863
thunder_greedy,6720.0,12,38,0,1,14607,29998,30000,0,1,0,,,,25,,0.012708012945950031,hazard_grade_knapsack,11,33,1,0,10650,28490,30000,0,0,0,,,,,,0.026875000912696123
thunder_greedy,6725.0,11,38,1,2,14939,29862,30000,1,0,2,30,,30,,25;49,0.013042008504271507,hazard_grade_knapsack,11,33,1,0,10972,28501,30000,0,0,0,,,,,,0.02649999805726111
thunder_greedy,6770.0,12,38,0,0,13702,27913,30000,0,0,0,,,,,,0.011541997082531452,hazard_grade_knapsack,10,34,1,1,14180,28592,30000,1,0,1,15,,15,,52,0.04458299372345209
thunder_greedy,6790.0,12,38,0,0,15104,27913,30000,0,0,0,,,,,,0.016291014617308974,hazard_grade_knapsack,10,34,1,1,14953,28283,30000,1,0,1,49,,49,,39,0.03891700180247426
thunder_greedy,6810.0,11,39,0,1,16522,27820,30000,1,0,1,20,,20,,32,0.012790987966582179,hazard_grade_knapsack,10,34,1,1,13961,28402,30000,1,0,1,17,,17,,0,0.03454199759289622
thunder_greedy,6835.0,11,38,1,1,16099,27793,30000,1,0,1,63,,63,,41,0.014082994312047958,hazard_grade_knapsack,11,34,0,0,13323,28758,30000,0,0,0,,,,,,0.027000001864507794
thunder_greedy,6840.0,12,38,0,0,14360,28079,30000,0,0,0,,,,,,0.012500007869675756,hazard_grade_knapsack,10,34,1,1,14298,28596,30000,1,0,1,0,,0,,18,0.03579101758077741
thunder_greedy,6850.0,11,38,0,0,12719,25728,30000,1,0,0,41,,41,,,0.011791998986154795,hazard_grade_knapsack,11,34,0,0,14011,28807,30000,0,0,0,,,,,,0.026790978154167533
thunder_greedy,6905.0,12,37,0,0,16597,28093,30000,0,0,0,,,,,,0.011500000255182385,hazard_grade_knapsack,10,34,1,1,17789,28663,30000,1,0,1,68,,68,,48,0.03245798870921135
thunder_greedy,6910.0,11,37,1,1,17647,27972,30000,1,0,1,15,,15,,2,0.012458011042326689,hazard_grade_knapsack,11,34,0,0,15679,28840,30000,0,0,0,,,,,,0.029709015507251024
thunder_greedy,6930.0,11,37,1,1,16906,27940,30000,1,0,1,54,,54,,55,0.012458011042326689,hazard_grade_knapsack,11,34,0,0,17065,28840,30000,0,0,0,,,,,,0.03391699283383787
thunder_greedy,6945.0,12,37,0,0,15889,28242,30000,0,0,0,,,,,,0.012916018022224307,hazard_grade_knapsack,10,34,1,1,18112,28600,30000,1,0,1,36,,36,,38,0.034083001082763076
thunder_greedy,6965.0,11,37,0,0,15198,25921,30000,1,0,0,44,,44,,,0.011833995813503861,hazard_grade_knapsack,11,34,0,0,17118,28872,30000,0,0,0,,,,,,0.029999995604157448
thunder_greedy,6985.0,11,37,0,1,16587,28114,30000,1,0,1,28,,28,,50,0.012500007869675756,hazard_grade_knapsack,11,34,0,0,18519,28872,30000,0,0,0,,,,,,0.02837498323060572
thunder_greedy,6995.0,11,36,1,1,15125,28148,30000,1,0,1,40,,40,,7,0.012042000889778137,hazard_grade_knapsack,11,34,0,0,19204,28872,30000,0,0,0,,,,,,0.0263339898083359
thunder_greedy,7010.0,10,36,2,2,14150,28121,30000,2,0,2,14;22,,14;22,,6;73,0.012500007869675756,hazard_grade_knapsack,11,34,0,0,20224,28872,30000,0,0,0,,,,,,0.0277079816441983
thunder_greedy,7025.0,12,35,1,0,11298,28564,30000,0,0,0,,,,,,0.011124997399747372,hazard_grade_knapsack,10,35,0,1,21247,28639,30000,1,0,0,75,75,,,,0.027000001864507794
thunder_greedy,7030.0,12,35,1,0,11635,28564,30000,0,0,0,,,,,,0.010541989468038082,hazard_grade_knapsack,10,34,1,1,21602,28944,30000,1,0,1,38,,38,,60,0.0348330067936331
thunder_greedy,7040.0,12,35,1,0,12310,28564,30000,0,0,0,,,,,,0.011584023013710976,hazard_grade_knapsack,10,34,1,1,19712,28900,30000,1,0,1,55,,55,,27,0.033042015274986625
thunder_greedy,7045.0,12,35,1,0,12649,28564,30000,0,0,0,,,,,,0.011791998986154795,hazard_grade_knapsack,10,34,1,1,17556,28820,30000,1,0,1,39,,39,,75,0.0329169852193445
thunder_greedy,7060.0,10,35,3,2,14056,28197,30000,2,0,2,64;72,,64;72,,18;30,0.012750009773299098,hazard_grade_knapsack,11,33,1,0,16102,29055,30000,0,0,0,,,,,,0.026542023988440633
thunder_greedy,7070.0,12,35,1,0,13046,28673,30000,0,0,0,,,,,,0.011416996130719781,hazard_grade_knapsack,10,33,2,1,16772,28847,30000,1,0,1,40,,40,,15,0.03420800203457475
thunder_greedy,7085.0,12,36,0,0,14218,28673,30000,0,0,0,,,,,,0.014040997484698892,hazard_grade_knapsack,10,34,1,1,15381,29062,30000,1,0,0,6,6,,,,0.03166700480505824
thunder_greedy,7090.0,12,36,0,0,14566,28673,30000,0,0,0,,,,,,0.011958007235080004,hazard_grade_knapsack,10,33,2,1,15717,29460,30000,1,0,1,2,,2,,28,0.04741700831800699
thunder_greedy,7130.0,12,36,0,0,17398,28673,30000,0,0,0,,,,,,0.011916999937966466,hazard_grade_knapsack,10,34,1,1,15802,29328,30000,1,0,1,64,,64,,6,0.0391670037060976
thunder_greedy,7140.0,11,37,0,1,18115,28485,30000,1,0,1,3,,3,,63,0.012500007869675756,hazard_grade_knapsack,10,34,1,1,13676,29056,30000,1,0,1,5,,5,,49,0.03641602233983576
thunder_greedy,7150.0,12,36,0,0,16645,28721,30000,0,0,0,,,,,,0.0109999964479357,hazard_grade_knapsack,10,34,1,1,11824,29031,30000,1,0,1,48,,48,,17,0.031584000680595636
thunder_greedy,7170.0,11,36,1,1,18085,28564,30000,1,0,1,47,,47,,41,0.012750009773299098,hazard_grade_knapsack,11,34,0,0,10639,29321,30000,0,0,0,,,,,,0.02604199107736349
thunder_greedy,7175.0,12,36,0,0,16232,28789,30000,0,0,0,,,,,,0.015042023733258247,hazard_grade_knapsack,10,34,1,1,11818,29127,30000,1,0,1,73,,73,,0,0.03733302582986653
thunder_greedy,7250.0,11,37,0,1,21707,28743,30000,1,0,1,7,,7,,15,0.012458011042326689,hazard_grade_knapsack,11,34,0,0,16812,29386,30000,0,0,0,,,,,,0.02750000567175448
thunder_greedy,7260.0,11,36,1,1,20187,28950,30000,1,0,1,56,,56,,20,0.0118750031106174,hazard_grade_knapsack,11,34,0,0,17500,29386,30000,0,0,0,,,,,,0.025874993298202753
thunder_greedy,7265.0,11,36,1,1,18070,28717,30000,1,0,1,69,,69,,44,0.012250005966052413,hazard_grade_knapsack,11,34,0,0,17848,29386,30000,0,0,0,,,,,,0.03037499845959246
thunder_greedy,7300.0,11,35,2,1,18305,28907,30000,1,0,1,17,,17,,54,0.011458003427833319,hazard_grade_knapsack,11,34,0,0,20324,29386,30000,0,0,0,,,,,,0.037290999898687005
thunder_greedy,7305.0,11,36,1,1,16346,28836,30000,1,0,1,39,,39,,14,0.012792006600648165,hazard_grade_knapsack,11,34,0,0,20687,29386,30000,0,0,0,,,,,,0.03216697950847447
thunder_greedy,7340.0,11,35,2,1,16519,28978,30000,1,0,1,75,,75,,28,0.011583993909880519,hazard_grade_knapsack,10,34,1,1,23260,29428,30000,1,0,1,69,,69,,68,0.04041599459014833
thunder_greedy,7345.0,12,35,1,0,14568,29138,30000,0,0,0,,,,,,0.0177919864654541,hazard_grade_knapsack,10,34,1,1,20946,29468,30000,1,0,1,72,,72,,36,0.03379100235179067
thunder_greedy,7355.0,12,36,0,0,15241,29138,30000,0,0,0,,,,,,0.011500000255182385,hazard_grade_knapsack,10,34,1,1,19033,29390,30000,1,0,1,14,,14,,55,0.03487500362098217
thunder_greedy,7385.0,11,36,1,1,17291,29087,30000,1,0,1,53,,53,,40,0.011957978131249547,hazard_grade_knapsack,10,35,0,1,18664,29501,30000,1,0,0,39,39,,,,0.026416993932798505
thunder_greedy,7395.0,11,35,2,1,15629,29041,30000,1,0,1,25,,25,,72,0.011708005331456661,hazard_grade_knapsack,10,34,1,1,19341,29632,30000,1,0,1,55,,55,,38,0.03220798680558801
thunder_greedy,7415.0,11,37,0,1,14720,29108,30000,1,0,1,50,,50,,64,0.012374977814033628,hazard_grade_knapsack,11,34,0,0,18147,29789,30000,0,0,0,,,,,,0.026958005037158728
thunder_greedy,7425.0,12,36,0,0,13094,29266,30000,0,0,0,,,,,,0.01129100564867258,hazard_grade_knapsack,10,34,1,1,18826,29621,30000,1,0,1,11,,11,,40,0.03416600520722568
thunder_greedy,7445.0,10,37,0,1,12659,26879,30000,2,0,1,30;27,,30;27,,22,0.013541983207687736,hazard_grade_knapsack,11,34,0,0,17600,29844,30000,0,0,0,,,,,,0.028791982913389802
thunder_greedy,7450.0,12,35,0,0,11447,29338,30000,0,0,0,,,,,,0.01170899486169219,hazard_grade_knapsack,10,34,0,0,15302,27072,30000,1,0,0,41,,41,,,0.02579198917374015
thunder_greedy,7460.0,11,35,0,0,10056,26905,30000,1,0,0,31,,31,,,0.011208991054445505,hazard_grade_knapsack,11,33,0,0,15940,29879,30000,0,0,0,,,,,,0.02745899837464094
thunder_greedy,7525.0,12,34,0,0,19664,29362,30000,0,0,0,,,,,,0.011750002158805728,hazard_grade_knapsack,10,33,1,1,20057,29780,30000,1,0,1,8,,8,,64,0.048375019105151296
thunder_greedy,7535.0,11,34,0,0,18144,26921,30000,1,0,0,71,,71,,,0.01304197940044105,hazard_grade_knapsack,10,32,2,1,18135,29870,30000,0,1,0,,,,48,,0.036582991015166044
thunder_greedy,7540.0,12,33,0,0,18505,29379,30000,0,0,0,,,,,,0.011041993275284767,hazard_grade_knapsack,8,33,3,3,18449,29711,30000,2,0,2,73;20,73,20,,2;48,0.03774999640882015
thunder_greedy,7545.0,11,33,1,1,18858,29199,30000,1,0,1,8,,8,,69,0.011042022379115224,hazard_grade_knapsack,9,34,1,1,13870,27499,30000,1,0,0,5,5,,,,0.026708003133535385
thunder_greedy,7555.0,11,33,1,1,17301,29281,30000,1,0,1,38,,38,,7,0.011333002476021647,hazard_grade_knapsack,10,34,0,0,14522,28020,30000,0,0,0,,,,,,0.026124995201826096
thunder_greedy,7560.0,12,32,1,0,15336,29450,30000,0,0,0,,,,,,0.015041005099192262,hazard_grade_knapsack,9,34,1,1,15230,27786,30000,1,0,1,44,,44,,73,0.032750016544014215
thunder_greedy,7590.0,11,33,1,1,17444,29276,30000,1,0,1,5,,5,,39,0.011124997399747372,hazard_grade_knapsack,10,34,0,0,15489,27955,30000,0,0,0,,,,,,0.026250025257468224
thunder_greedy,7615.0,11,33,1,1,16927,29378,30000,1,0,1,52,,52,,17,0.013457989552989602,hazard_grade_knapsack,10,34,0,0,17176,27955,30000,0,0,0,,,,,,0.027624977519735694
thunder_greedy,7625.0,11,32,2,1,15296,29373,30000,1,0,1,62,,62,,75,0.011374999303370714,hazard_grade_knapsack,10,34,0,0,17863,27955,30000,0,0,0,,,,,,0.027999980375170708
thunder_greedy,7660.0,12,32,1,0,15847,29595,30000,0,0,0,,,,,,0.010374991688877344,hazard_grade_knapsack,9,35,0,1,20218,27743,30000,1,0,0,69,69,,,,0.027417001547291875
thunder_greedy,7680.0,12,32,1,0,17246,29595,30000,0,0,0,,,,,,0.010040996130555868,hazard_grade_knapsack,8,35,1,2,21556,27842,30000,2,0,1,72;49,72,49,,5,0.03995801671408117
thunder_greedy,7700.0,12,32,1,0,18639,29595,30000,0,0,0,,,,,,0.010749994544312358,hazard_grade_knapsack,9,34,1,1,19841,27777,30000,1,0,1,62,,62,,14,0.03666599513962865
thunder_greedy,7730.0,11,34,0,1,20690,29448,30000,1,0,1,60,,60,,50,0.011500000255182385,hazard_grade_knapsack,10,34,0,0,19201,27959,30000,0,0,0,,,,,,0.02866698196157813
thunder_greedy,7735.0,11,34,0,1,18721,29536,30000,1,0,1,55,,55,,25,0.011042022379115224,hazard_grade_knapsack,10,34,0,0,19514,27959,30000,0,0,0,,,,,,0.026249996153637767
thunder_greedy,7740.0,12,33,0,0,16714,29687,30000,0,0,0,,,,,,0.016375008272007108,hazard_grade_knapsack,8,36,0,2,19824,27573,30000,2,0,0,72;11,72;11,,,,0.02762500662356615
thunder_greedy,7750.0,10,34,1,2,17395,29340,30000,2,0,2,48;14,,48;14,,27;30,0.01216601231135428,hazard_grade_knapsack,9,34,1,1,20509,28473,30000,1,0,1,0,,0,,69,0.0347500026691705
thunder_greedy,7780.0,11,33,1,1,14861,29789,30000,1,0,1,0,,0,,53,0.014416989870369434,hazard_grade_knapsack,10,34,0,0,19777,28469,30000,0,0,0,,,,,,0.028292008209973574
thunder_greedy,7790.0,12,32,1,0,13075,29836,30000,0,0,0,,,,,,0.01058299676515162,hazard_grade_knapsack,9,34,0,0,17796,25765,30000,1,0,0,7,,7,,,0.026416993932798505
thunder_greedy,7795.0,12,32,1,0,13414,29836,30000,0,0,0,,,,,,0.010207993909716606,hazard_grade_knapsack,9,33,1,1,18117,28336,30000,1,0,1,32,,32,,72,0.038291997043415904
thunder_greedy,7800.0,12,32,1,0,13754,29836,30000,0,0,0,,,,,,0.011541997082531452,hazard_grade_knapsack,9,33,1,1,15420,27915,30000,1,0,0,11,11,,,,0.0262079993262887
thunder_greedy,7810.0,12,32,1,0,14437,29836,30000,0,0,0,,,,,,0.009833020158112049,hazard_grade_knapsack,9,33,1,1,16053,28082,30000,1,0,0,41,41,,,,0.025709014153108
thunder_greedy,7840.0,11,33,1,1,17051,29814,30000,1,0,1,44,,44,,31,0.011333002476021647,hazard_grade_knapsack,10,32,1,0,17951,28502,30000,0,0,0,,,,,,0.025249988539144397
thunder_greedy,7870.0,11,34,0,1,16695,29663,30000,1,0,1,2,,2,,8,0.01229200279340148,hazard_grade_knapsack,10,33,0,0,19787,28502,30000,0,0,0,,,,,,0.027332978788763285
thunder_greedy,7875.0,12,33,0,0,14807,29945,30000,0,0,0,,,,,,0.0109999964479357,hazard_grade_knapsack,9,33,0,0,17444,25718,30000,1,0,0,25,,25,,,0.026583002181723714
thunder_greedy,7885.0,12,33,0,0,15498,29945,30000,0,0,0,,,,,,0.010750023648142815,hazard_grade_knapsack,9,32,1,1,18076,28336,30000,1,0,1,17,,17,,44,0.037582998629659414
thunder_greedy,7910.0,11,33,1,1,17239,29765,30000,1,0,1,36,,36,,38,0.015083001926541328,hazard_grade_knapsack,10,32,0,0,17073,28553,30000,0,0,0,,,,,,0.026749999960884452
thunder_greedy,7935.0,12,33,0,0,16659,29977,30000,0,0,0,,,,,,0.01025001984089613,hazard_grade_knapsack,9,33,0,1,18708,28505,30000,1,0,0,11,11,,,,0.025666027795523405
thunder_greedy,7940.0,11,33,1,1,17002,29786,30000,0,1,0,,,,5,,0.010916992323473096,hazard_grade_knapsack,10,32,0,0,19047,28810,30000,0,0,0,,,,,,0.024917011614888906
thunder_greedy,7945.0,11,33,1,1,17339,29786,30000,0,1,0,,,,5,,0.010707997716963291,hazard_grade_knapsack,10,32,0,0,19383,28810,30000,0,0,0,,,,,,0.026958005037158728
thunder_greedy,7950.0,11,33,1,1,17675,29786,30000,0,1,0,,,,5,,0.020583014702424407,hazard_grade_knapsack,9,32,1,1,19720,28561,30000,1,0,1,38,,38,,11,0.03383401781320572
thunder_greedy,7955.0,11,33,1,1,18017,29786,30000,0,1,0,,,,5,,0.011958996765315533,hazard_grade_knapsack,10,32,0,0,16897,28257,30000,0,0,0,,,,,,0.025459012249484658
thunder_greedy,7960.0,11,33,1,1,18359,29786,30000,0,1,0,,,,5,,0.011041993275284767,hazard_grade_knapsack,10,32,0,0,17220,28257,30000,0,0,0,,,,,,0.0290420139208436
thunder_greedy,7965.0,11,34,0,1,18701,29786,30000,0,1,0,,,,5,,0.012333010090515018,hazard_grade_knapsack,10,32,0,0,17546,28257,30000,0,0,0,,,,,,0.035375007428228855
thunder_greedy,7970.0,11,34,0,1,19048,29786,30000,0,1,0,,,,5,,0.010792020475491881,hazard_grade_knapsack,10,32,0,0,17874,28266,30000,0,0,0,,,,,,0.027332978788763285
thunder_greedy,7975.0,11,34,0,1,19395,29786,30000,0,1,0,,,,5,,0.011166994227096438,hazard_grade_knapsack,9,32,1,1,18190,28255,30000,1,0,1,27,,27,,41,0.03416699473746121
thunder_greedy,7980.0,11,34,0,1,19743,29795,30000,0,1,0,,,,5,,0.010709016351029277,hazard_grade_knapsack,10,32,0,0,15421,28036,30000,0,0,0,,,,,,0.027166999643668532
thunder_greedy,7985.0,10,34,1,2,20095,29804,30000,1,1,1,68,,68,5,71,0.011833006283268332,hazard_grade_knapsack,10,32,0,0,15738,28045,30000,0,0,0,,,,,,0.02720800694078207
thunder_greedy,7990.0,11,33,1,1,17966,29854,30000,0,1,0,,,,5,,0.02012500772252679,hazard_grade_knapsack,10,32,0,0,16059,28054,30000,0,0,0,,,,,,0.02487501478753984
thunder_greedy,7995.0,11,34,0,1,18310,29854,30000,0,1,0,,,,5,,0.012165983207523823,hazard_grade_knapsack,10,32,0,0,16383,28063,30000,0,0,0,,,,,,0.025291985366493464
thunder_greedy,8000.0,11,34,0,1,18661,29854,30000,0,1,0,,,,5,,0.014499993994832039,hazard_grade_knapsack,10,32,0,0,16705,28071,30000,0,0,0,,,,,,0.026958005037158728
thunder_greedy,8005.0,11,34,0,1,19011,29854,30000,0,1,0,,,,5,,0.012083008186891675,hazard_grade_knapsack,10,32,0,0,17031,28080,30000,0,0,0,,,,,,0.034666998544707894
thunder_greedy,8010.0,11,34,0,1,19362,29854,30000,0,1,0,,,,5,,0.010292016668245196,hazard_grade_knapsack,9,32,1,1,17354,28084,30000,1,0,1,15,,15,,20,0.03399999695830047
thunder_greedy,8015.0,11,34,0,1,19717,29854,30000,0,1,0,,,,5,,0.011208001524209976,hazard_grade_knapsack,9,31,2,1,14804,27853,30000,1,0,1,71,,71,,49,0.03125000512227416
thunder_greedy,8020.0,11,34,0,1,20074,29854,30000,0,1,0,,,,5,,0.010832998668774962,hazard_grade_knapsack,10,31,1,0,12484,28041,30000,0,0,0,,,,,,0.027250003768131137
thunder_greedy,8025.0,11,34,0,1,20431,29854,30000,0,1,0,,,,5,,0.010957999620586634,hazard_grade_knapsack,10,31,1,0,12802,28041,30000,0,0,0,,,,,,0.024832988856360316
thunder_greedy,8030.0,11,34,0,1,20788,29854,30000,0,1,0,,,,5,,0.010832998668774962,hazard_grade_knapsack,10,31,1,0,13121,28041,30000,0,0,0,,,,,,0.024917011614888906
thunder_greedy,8035.0,11,34,0,1,21150,29854,30000,0,1,0,,,,5,,0.012500007869675756,hazard_grade_knapsack,10,31,1,0,13438,28041,30000,0,0,0,,,,,,0.02479198155924678
thunder_greedy,8040.0,11,34,0,1,21517,29854,30000,0,1,0,,,,5,,0.010834017302840948,hazard_grade_knapsack,10,32,0,0,13755,28041,30000,0,0,0,,,,,,0.026666995836421847
thunder_greedy,8045.0,10,35,0,2,21874,29791,30000,1,1,1,32,,32,5,62,0.012125005014240742,hazard_grade_knapsack,9,33,0,1,14066,27912,30000,1,0,0,62,62,,,,0.026291992980986834
thunder_greedy,8050.0,11,34,0,1,19800,29888,30000,0,1,0,,,,5,,0.011166994227096438,hazard_grade_knapsack,10,32,0,0,14392,28318,30000,0,0,0,,,,,,0.025415996788069606
thunder_greedy,8055.0,11,34,0,1,20148,29888,30000,0,1,0,,,,5,,0.014374993043020368,hazard_grade_knapsack,10,32,0,0,14719,28318,30000,0,0,0,,,,,,0.024457986000925303
thunder_greedy,8060.0,10,35,0,2,20498,29649,30000,1,1,1,30,,30,5,60,0.012083008186891675,hazard_grade_knapsack,10,32,0,0,15047,28318,30000,0,0,0,,,,,,0.026708003133535385
thunder_greedy,8065.0,11,34,0,1,18587,29947,30000,0,1,0,,,,5,,0.0112500274553895,hazard_grade_knapsack,10,32,0,0,15377,28318,30000,0,0,0,,,,,,0.02458301605656743
thunder_greedy,8070.0,11,34,0,1,18921,29956,30000,0,1,0,,,,5,,0.011292024282738566,hazard_grade_knapsack,10,32,0,0,15703,28318,30000,0,0,0,,,,,,0.02475001383572817
thunder_greedy,8075.0,11,34,0,1,19259,29964,30000,0,1,0,,,,5,,0.010958989150822163,hazard_grade_knapsack,10,32,0,0,16032,28318,30000,0,0,0,,,,,,0.02433298504911363
thunder_greedy,8080.0,11,34,0,1,19599,29973,30000,0,1,0,,,,5,,0.010957999620586634,hazard_grade_knapsack,10,32,0,0,16363,28318,30000,0,0,0,,,,,,0.026124995201826096
thunder_greedy,8085.0,11,34,0,1,19938,29981,30000,0,1,0,,,,5,,0.01300001167692244,hazard_grade_knapsack,10,32,0,0,16695,28318,30000,0,0,0,,,,,,0.024959008442237973
thunder_greedy,8090.0,10,34,1,2,20273,29765,30000,1,0,2,39,,39,,5;48,0.012790987966582179,hazard_grade_knapsack,10,32,0,0,17020,28318,30000,0,0,0,,,,,,0.02491698251105845
thunder_greedy,8105.0,11,34,0,0,16697,27771,30000,0,0,0,,,,,,0.012083997717127204,hazard_grade_knapsack,9,32,0,0,15350,25568,30000,1,0,0,40,,40,,,0.024958979338407516
thunder_greedy,8115.0,9,34,2,2,17364,27410,30000,2,0,2,18;41,,18;41,,0;55,0.011750002158805728,hazard_grade_knapsack,10,31,0,0,15986,28426,30000,0,0,0,,,,,,0.027000001864507794
thunder_greedy,8120.0,11,32,2,0,13070,27920,30000,0,0,0,,,,,,0.010666990419849753,hazard_grade_knapsack,9,31,1,1,16305,28207,30000,1,0,1,53,,53,,32,0.036707991966977715
thunder_greedy,8130.0,11,33,1,0,13733,27939,30000,0,0,0,,,,,,0.00999998883344233,hazard_grade_knapsack,9,31,1,1,14344,28270,30000,1,0,1,30,,30,,62,0.031665986170992255
thunder_greedy,8135.0,10,33,2,1,14061,27802,30000,1,0,1,60,,60,,14,0.011374999303370714,hazard_grade_knapsack,10,30,1,0,11786,28259,30000,0,0,0,,,,,,0.03616700996644795
thunder_greedy,8150.0,11,32,2,0,12691,28066,30000,0,0,0,,,,,,0.010249990737065673,hazard_grade_knapsack,9,32,0,1,13222,28112,30000,1,0,0,7,7,,,,0.02508299075998366
thunder_greedy,8155.0,10,33,2,1,13018,28070,30000,1,0,1,15,,15,,52,0.011208001524209976,hazard_grade_knapsack,10,31,0,0,13918,28412,30000,0,0,0,,,,,,0.027165981009602547
thunder_greedy,8200.0,10,35,0,1,13300,27853,30000,1,0,1,48,,48,,44,0.011750002158805728,hazard_grade_knapsack,9,32,0,1,16860,28151,30000,1,0,0,17,17,,,,0.024708977434784174
thunder_greedy,8205.0,11,34,0,0,11265,28091,30000,0,0,0,,,,,,0.011791998986154795,hazard_grade_knapsack,9,31,1,1,17191,28397,30000,1,0,1,32,,32,,25,0.034791999496519566
thunder_greedy,8210.0,10,34,1,1,11592,27901,30000,1,0,1,0,,0,,2,0.014666991773992777,hazard_grade_knapsack,10,31,0,0,14936,28706,30000,0,0,0,,,,,,0.02695797593332827
thunder_greedy,8225.0,10,33,2,1,11337,27934,30000,1,0,1,72,,72,,36,0.011209020158275962,hazard_grade_knapsack,10,31,0,0,15922,28706,30000,0,0,0,,,,,,0.028999987989664078
thunder_greedy,8235.0,11,32,2,0,12294,28271,30000,0,0,0,,,,,,0.010500021744519472,hazard_grade_knapsack,9,31,1,1,16578,28604,30000,1,0,1,28,,28,,7,0.030875002266839147
thunder_greedy,8260.0,10,34,1,1,15223,28049,30000,1,0,1,75,,75,,68,0.011374999303370714,hazard_grade_knapsack,10,30,1,0,15360,28632,30000,0,0,0,,,,,,0.024415989173576236
thunder_greedy,8275.0,10,34,1,1,16773,28102,30000,1,0,1,28,,28,,32,0.011083000572398305,hazard_grade_knapsack,10,31,0,0,16352,28632,30000,0,0,0,,,,,,0.023917004000395536
thunder_greedy,8300.0,11,34,0,0,16684,28445,30000,0,0,0,,,,,,0.012375006917864084,hazard_grade_knapsack,9,31,0,0,15122,25613,30000,1,0,0,75,,75,,,0.024166976800188422
thunder_greedy,8320.0,11,34,0,0,18096,28445,30000,0,0,0,,,,,,0.010540999937802553,hazard_grade_knapsack,9,30,1,1,16434,28322,30000,1,0,1,31,,31,,38,0.032082985853776336
thunder_greedy,8325.0,10,34,1,1,18448,28199,30000,1,0,1,38,,38,,39,0.011041003745049238,hazard_grade_knapsack,10,30,0,0,14091,28481,30000,0,0,0,,,,,,0.024500011932104826
thunder_greedy,8345.0,11,34,0,0,17541,28509,30000,0,0,0,,,,,,0.011374999303370714,hazard_grade_knapsack,9,30,1,1,15384,28289,30000,1,0,1,64,,64,,27,0.02950002090074122
thunder_greedy,8370.0,10,34,1,1,19289,28431,30000,1,0,1,68,,68,,30,0.011249998351559043,hazard_grade_knapsack,9,29,2,1,14290,28302,30000,1,0,1,44,,44,,15,0.032625015592202544
thunder_greedy,8405.0,10,34,1,1,19211,28423,30000,1,0,1,17,,17,,18,0.011500000255182385,hazard_grade_knapsack,10,29,1,0,13917,28639,30000,0,0,0,,,,,,0.024917011614888906
thunder_greedy,8420.0,10,35,0,1,17841,28460,30000,1,0,1,11,,11,,15,0.011791998986154795,hazard_grade_knapsack,10,29,1,0,14890,28639,30000,0,0,0,,,,,,0.023250002413988113
thunder_greedy,8425.0,10,34,1,1,15789,28586,30000,1,0,1,6,,6,,41,0.018291000742465258,hazard_grade_knapsack,10,29,1,0,15216,28639,30000,0,0,0,,,,,,0.02304100780747831
thunder_greedy,8440.0,11,34,0,0,14328,28790,30000,0,0,0,,,,,,0.010540999937802553,hazard_grade_knapsack,9,30,0,0,13971,25813,30000,1,0,0,27,,27,,,0.023458997020497918
thunder_greedy,8465.0,11,34,0,0,15966,28790,30000,0,0,0,,,,,,0.012833013897761703,hazard_grade_knapsack,9,29,1,1,15696,28533,30000,1,0,1,73,,73,,53,0.032458017813041806
thunder_greedy,8470.0,10,34,1,1,16291,28596,30000,1,0,1,5,,5,,0,0.011458003427833319,hazard_grade_knapsack,10,28,1,0,13445,28882,30000,0,0,0,,,,,,0.02462498378008604
