scenario,seed,policy,t_s,kv_perc,running,waiting,router_ready,tool,prefill,decode,completed_programs,completed_requests,prefill_tps,decode_tps,prefix_hit_cum,preemptions
coder80_calibration_r2,20260828,fcfs,568.0,84.72597014925373,28.0,0.0,14.0,0.0,8.0,20.0,38.0,1067.0,31781.378997772932,509.50751808006316,14.949971207422807,0.0
coder80_calibration_r2,20260828,fcfs,568.5,87.17611940298508,28.0,0.0,14.0,0.0,8.0,20.0,38.0,1067.0,32242.6111702621,509.49685257161036,14.949971207422807,0.0
coder80_calibration_r2,20260828,fcfs,569.0,89.64776119402985,28.0,0.0,14.0,0.0,8.0,20.0,38.0,1067.0,32724.421720057726,509.4861877337098,14.949971207422807,0.0
coder80_calibration_r2,20260828,fcfs,569.5,92.05970149253731,28.0,0.0,14.0,0.0,7.0,21.0,38.0,1067.0,31707.3399508968,517.7052817357471,14.949971207422807,0.0
coder80_calibration_r2,20260828,fcfs,570.0,87.85194029850746,26.0,0.0,14.0,2.0,5.0,21.0,38.0,1069.0,26773.91324089095,509.9872171957977,14.949971207422807,0.0
coder80_calibration_r2,20260828,fcfs,570.7948750093772,86.65074626865672,26.0,0.0,15.0,0.0,4.0,22.0,39.0,1070.0,26271.671508876203,513.2123847440391,14.932612772867753,0.0
coder80_calibration_r2,20260828,fcfs,571.2948750093772,87.99761194029851,26.0,0.0,15.0,0.0,3.0,23.0,39.0,1070.0,17568.84879596904,532.3739829169353,14.932612772867753,0.0
coder80_calibration_r2,20260828,fcfs,571.7948750093772,81.93671641791045,24.0,0.0,15.0,2.0,3.0,21.0,39.0,1072.0,18590.216102823615,495.62856997479685,14.932612772867753,0.0
coder80_calibration_r2,20260828,fcfs,572.0227935676799,82.50507462686568,24.0,0.0,17.0,0.0,2.0,22.0,39.0,1072.0,16314.257691125355,525.2638499944234,14.932612772867753,0.0
coder80_calibration_r2,20260828,fcfs,572.5227935676799,83.58925373134328,24.0,0.0,17.0,0.0,2.0,22.0,39.0,1072.0,13959.019143797457,525.259750674013,14.932612772867753,0.0
coder80_calibration_r2,20260828,fcfs,573.0,84.57313432835821,24.0,0.0,17.0,0.0,1.0,23.0,39.0,1072.0,13338.460402142688,532.709659899369,14.932612772867753,0.0
coder80_calibration_r2,20260828,fcfs,573.5,86.06805970149254,27.0,0.0,14.0,0.0,3.0,24.0,39.0,1072.0,19380.63138934225,539.1800790773705,14.855968946868119,0.0
coder80_calibration_r2,20260828,fcfs,574.0,87.35761194029851,27.0,0.0,14.0,0.0,3.0,24.0,39.0,1072.0,16815.32784673199,539.1701312670484,14.855968946868119,0.0
coder80_calibration_r2,20260828,fcfs,574.5,85.25850746268657,26.0,0.0,14.0,1.0,3.0,23.0,39.0,1073.0,17140.73739928007,518.8996435182635,14.855968946868119,0.0
coder80_calibration_r2,20260828,fcfs,575.0,86.60298507462687,26.0,0.0,14.0,1.0,3.0,23.0,39.0,1073.0,17485.66769563034,532.3118222152116,14.855968946868119,0.0
coder80_calibration_r2,20260828,fcfs,575.5,87.9689552238806,26.0,0.0,14.0,1.0,3.0,23.0,39.0,1073.0,17852.14317405224,532.3017058171099,14.855968946868119,0.0
coder80_calibration_r2,20260828,fcfs,576.0,89.3779104477612,26.0,0.0,14.0,1.0,3.0,23.0,39.0,1073.0,18242.49395396188,532.291589994682,14.855968946868119,0.0
coder80_calibration_r2,20260828,fcfs,576.5,87.43641791044776,27.0,0.0,12.0,2.0,5.0,22.0,39.0,1074.0,25073.934992123395,526.3467658145819,14.816979213652845,0.0
coder80_calibration_r2,20260828,fcfs,577.0,89.38507462686567,27.0,0.0,12.0,2.0,5.0,22.0,39.0,1074.0,25539.6648154594,525.1182229637634,14.816979213652845,0.0
coder80_calibration_r2,20260828,fcfs,577.5,91.22149253731344,27.0,0.0,12.0,2.0,3.0,24.0,39.0,1074.0,24113.104421716183,539.0990279875696,14.816979213652845,0.0
coder80_calibration_r2,20260828,fcfs,578.0,89.02686567164179,26.0,0.0,12.0,3.0,3.0,23.0,39.0,1075.0,18529.619940027595,532.1645799678518,14.816979213652845,0.0
coder80_calibration_r2,20260828,fcfs,578.8364997301576,90.37850746268657,26.0,0.0,15.0,0.0,1.0,25.0,39.0,1075.0,10311.706164700327,545.7309767037725,14.816979213652845,0.0
coder80_calibration_r2,20260828,fcfs,579.0,90.57432835820896,26.0,0.0,15.0,0.0,1.0,25.0,39.0,1075.0,7618.453028182528,545.7190016445945,14.816979213652845,0.0
coder80_calibration_r2,20260828,fcfs,579.5,91.56059701492538,27.0,0.0,14.0,0.0,2.0,25.0,39.0,1075.0,12619.119326941669,545.7158018776681,14.785299230377548,0.0
coder80_calibration_r2,20260828,fcfs,580.0,92.56119402985074,27.0,0.0,14.0,0.0,2.0,25.0,39.0,1075.0,12898.379097513855,545.7060169545002,14.785299230377548,0.0
coder80_calibration_r2,20260828,fcfs,580.5,93.58328358208955,27.0,0.0,14.0,0.0,2.0,25.0,39.0,1075.0,13196.887763082981,545.6962325581117,14.785299230377548,0.0
coder80_calibration_r2,20260828,fcfs,581.0,94.2423880597015,27.0,0.0,14.0,0.0,1.0,26.0,39.0,1075.0,8193.101113069803,551.5850739604793,14.785299230377548,0.0
coder80_calibration_r2,20260828,fcfs,581.5,90.5910447761194,26.0,0.0,14.0,1.0,1.0,25.0,39.0,1076.0,7190.174040332437,543.1462137795752,14.785299230377548,0.0
coder80_calibration_r2,20260828,fcfs,582.0,84.0979104477612,24.0,0.0,16.0,1.0,1.0,23.0,39.0,1078.0,7432.059547428042,535.2209274796769,14.785299230377548,0.0
coder80_calibration_r2,20260828,fcfs,582.5,85.6644776119403,27.0,0.0,13.0,1.0,4.0,23.0,39.0,1078.0,20457.1200645715,532.4392592106014,14.709110382913277,0.0
coder80_calibration_r2,20260828,fcfs,583.0,87.25492537313433,27.0,0.0,13.0,1.0,4.0,23.0,39.0,1078.0,20819.07605598867,532.429135542945,14.709110382913277,0.0
coder80_calibration_r2,20260828,fcfs,583.5,88.88358208955223,27.0,0.0,13.0,1.0,4.0,23.0,39.0,1078.0,21200.827819883823,532.4190124563174,14.709110382913277,0.0
coder80_calibration_r2,20260828,fcfs,584.0,90.5265671641791,27.0,0.0,13.0,1.0,4.0,23.0,39.0,1078.0,21604.24090345204,532.4088899453636,14.709110382913277,0.0
coder80_calibration_r2,20260828,fcfs,584.8877778988249,88.2865671641791,26.0,0.0,14.0,1.0,3.0,23.0,39.0,1079.0,19499.81072215359,536.688246808818,14.709110382913277,0.0
coder80_calibration_r2,20260828,fcfs,585.0,88.60656716417911,26.0,0.0,14.0,1.0,3.0,23.0,39.0,1079.0,18394.152694955705,532.381336815107,14.709110382913277,0.0
coder80_calibration_r2,20260828,fcfs,585.5365550421133,85.5020895522388,26.0,0.0,14.0,1.0,4.0,22.0,39.0,1080.0,21462.58326520684,516.0765050843488,14.676180215226493,0.0
coder80_calibration_r2,20260828,fcfs,586.3445186839255,87.96417910447761,26.0,0.0,15.0,0.0,3.0,23.0,39.0,1080.0,19833.23161947839,529.9923658603042,14.676180215226493,0.0
coder80_calibration_r2,20260828,fcfs,586.8445186839255,88.93373134328358,26.0,0.0,15.0,0.0,2.0,24.0,39.0,1080.0,12561.211253851652,539.5478258505464,14.676180215226493,0.0
coder80_calibration_r2,20260828,fcfs,587.3445186839255,86.4,25.0,0.0,15.0,1.0,2.0,23.0,39.0,1081.0,13160.59215965867,534.5759541920852,14.676180215226493,0.0
coder80_calibration_r2,20260828,fcfs,587.8445186839255,87.43402985074627,25.0,0.0,15.0,1.0,2.0,23.0,39.0,1081.0,13477.98039701581,532.739462150028,14.676180215226493,0.0
coder80_calibration_r2,20260828,fcfs,588.0,87.65850746268657,25.0,0.0,15.0,1.0,1.0,24.0,39.0,1081.0,8894.773511391357,539.1580390220411,14.676180215226493,0.0
coder80_calibration_r2,20260828,fcfs,588.5,79.9379104477612,25.0,0.0,13.0,3.0,3.0,22.0,39.0,1083.0,17475.04651645571,525.7624321510084,14.640833601324587,0.0
coder80_calibration_r2,20260828,fcfs,589.2097015474791,73.87940298507462,23.0,0.0,15.0,2.0,3.0,20.0,40.0,1085.0,17959.268226522177,500.1492565165438,14.640833601324587,0.0
coder80_calibration_r2,20260828,fcfs,589.8238828430199,72.67343283582089,22.0,0.0,16.0,2.0,3.0,19.0,40.0,1086.0,18480.975354550035,499.702114332158,14.640833601324587,0.0
coder80_calibration_r2,20260828,fcfs,590.1766560838106,73.69313432835821,22.0,0.0,17.0,1.0,3.0,19.0,40.0,1086.0,18933.86178796296,501.0579799338216,14.640833601324587,0.0
coder80_calibration_r2,20260828,fcfs,590.5790993279943,74.71522388059701,22.0,0.0,18.0,0.0,2.0,20.0,40.0,1086.0,16450.857862281067,510.18976123309875,14.640833601324587,0.0
coder80_calibration_r2,20260828,fcfs,591.0,66.85611940298507,20.0,0.0,18.0,1.0,1.0,19.0,41.0,1088.0,8930.765123530982,474.4011334351869,14.640833601324587,0.0
coder80_calibration_r2,20260828,fcfs,591.5,69.25611940298508,28.0,0.0,10.0,1.0,9.0,19.0,41.0,1088.0,31405.354516647756,501.35233172553126,14.44233149308456,0.0
coder80_calibration_r2,20260828,fcfs,592.0884192476324,72.0955223880597,28.0,0.0,11.0,0.0,9.0,19.0,41.0,1088.0,31837.173156898392,501.33981232526116,14.44233149308456,0.0
coder80_calibration_r2,20260828,fcfs,592.5884192476324,74.28059701492538,28.0,0.0,11.0,0.0,8.0,20.0,41.0,1088.0,28788.50749234855,510.12119048507884,14.44233149308456,0.0
coder80_calibration_r2,20260828,fcfs,593.0884192476324,71.52955223880598,27.0,0.0,11.0,0.0,8.0,19.0,42.0,1089.0,30411.75258794427,487.07406407466624,14.44233149308456,0.0
coder80_calibration_r2,20260828,fcfs,593.5884192476324,73.87940298507462,27.0,0.0,11.0,0.0,8.0,19.0,42.0,1089.0,30815.392886787653,501.7898050401127,14.44233149308456,0.0
coder80_calibration_r2,20260828,fcfs,594.0,75.82089552238806,27.0,0.0,11.0,0.0,8.0,19.0,42.0,1089.0,31235.46838747472,501.7788925383886,14.44233149308456,0.0
coder80_calibration_r2,20260828,fcfs,594.5,78.32597014925373,28.0,0.0,10.0,0.0,9.0,19.0,42.0,1089.0,32978.726450342685,501.76991033589,14.416008153067898,0.0
coder80_calibration_r2,20260828,fcfs,595.0,78.65552238805971,27.0,0.0,10.0,1.0,9.0,18.0,42.0,1090.0,33412.48103393242,489.0480059761321,14.416008153067898,0.0
coder80_calibration_r2,20260828,fcfs,595.5939811721205,81.70746268656717,27.0,0.0,11.0,0.0,9.0,18.0,42.0,1090.0,33937.26287977229,491.9841295864273,14.416008153067898,0.0
coder80_calibration_r2,20260828,fcfs,596.0939811721205,84.30805970149254,27.0,0.0,11.0,0.0,9.0,18.0,42.0,1090.0,34424.72021492198,491.9727359809913,14.416008153067898,0.0
coder80_calibration_r2,20260828,fcfs,596.5939811721205,86.94208955223881,27.0,0.0,11.0,0.0,9.0,18.0,42.0,1090.0,34918.65075998381,491.9616721915081,14.416008153067898,0.0
coder80_calibration_r2,20260828,fcfs,597.0,85.77194029850746,26.0,0.0,11.0,1.0,8.0,18.0,42.0,1091.0,34333.23950674894,499.6395950199472,14.416008153067898,0.0
coder80_calibration_r2,20260828,fcfs,597.804674369279,89.65014925373134,27.0,0.0,11.0,0.0,6.0,21.0,42.0,1091.0,31694.297953876783,511.79437483002533,14.39967938865361,0.0
coder80_calibration_r2,20260828,fcfs,598.304674369279,83.69194029850746,25.0,0.0,11.0,2.0,4.0,21.0,42.0,1093.0,26414.707260891795,500.1429566027364,14.39967938865361,0.0
coder80_calibration_r2,20260828,fcfs,598.6697248358927,84.97671641791045,25.0,0.0,13.0,0.0,4.0,21.0,42.0,1093.0,22940.120519909844,518.0789891709526,14.39967938865361,0.0
coder80_calibration_r2,20260828,fcfs,599.1697248358927,82.7534328358209,24.0,0.0,13.0,1.0,2.0,22.0,42.0,1094.0,16374.134381949902,531.3028843844077,14.39967938865361,0.0
coder80_calibration_r2,20260828,fcfs,599.7149070184926,80.13134328358208,23.0,0.0,14.0,1.0,2.0,21.0,42.0,1095.0,14070.941706103169,515.0099679281187,14.39967938865361,0.0
coder80_calibration_r2,20260828,fcfs,600.0,80.77134328358208,23.0,0.0,15.0,0.0,2.0,21.0,42.0,1095.0,14488.639517962361,517.4815704752061,14.39967938865361,0.0
coder80_calibration_r2,20260828,fcfs,600.5,82.41194029850746,27.0,0.0,11.0,0.0,4.0,23.0,42.0,1095.0,21327.373435400426,532.4400169820292,14.286942183840583,0.0
coder80_calibration_r2,20260828,fcfs,601.0,80.8334328358209,26.0,0.0,11.0,0.0,4.0,22.0,43.0,1096.0,19667.27767057717,525.0156999427127,14.286942183840583,0.0
coder80_calibration_r2,20260828,fcfs,601.5,79.14268656716418,25.0,0.0,11.0,1.0,4.0,21.0,43.0,1097.0,19988.476175829768,515.6443059209269,14.286942183840583,0.0
coder80_calibration_r2,20260828,fcfs,602.0,75.89970149253732,24.0,0.0,11.0,2.0,4.0,20.0,43.0,1098.0,20325.851608335972,497.24747194338124,14.286942183840583,0.0
coder80_calibration_r2,20260828,fcfs,602.5451694059124,77.62865671641791,24.0,0.0,12.0,1.0,4.0,20.0,43.0,1098.0,20711.298383424124,509.3941826711501,14.286942183840583,0.0
coder80_calibration_r2,20260828,fcfs,603.0,75.65850746268657,23.0,0.0,12.0,2.0,4.0,19.0,43.0,1099.0,21089.987388484962,505.6150708399161,14.286942183840583,0.0
coder80_calibration_r2,20260828,fcfs,603.5,77.84835820895522,26.0,0.0,9.0,2.0,7.0,19.0,43.0,1099.0,28783.10721734166,500.5674103255151,14.221774874955134,0.0
coder80_calibration_r2,20260828,fcfs,604.0979934867905,80.49910447761194,26.0,0.0,10.0,1.0,7.0,19.0,43.0,1099.0,29271.426839526906,500.5548022614769,14.221774874955134,0.0
coder80_calibration_r2,20260828,fcfs,604.8193248533954,83.78507462686566,26.0,0.0,11.0,0.0,7.0,19.0,43.0,1099.0,29865.5006684015,500.5402987337009,14.221774874955134,0.0
coder80_calibration_r2,20260828,fcfs,605.3193248533954,86.07283582089552,26.0,0.0,11.0,0.0,7.0,19.0,43.0,1099.0,30397.562713958323,500.5279964430956,14.221774874955134,0.0
coder80_calibration_r2,20260828,fcfs,605.8193248533954,88.42029850746269,26.0,0.0,11.0,0.0,7.0,19.0,43.0,1099.0,30890.35627735406,500.5171660531778,14.221774874955134,0.0
coder80_calibration_r2,20260828,fcfs,606.0,89.28716417910448,26.0,0.0,11.0,0.0,7.0,19.0,43.0,1099.0,31407.78160104466,500.5063363694741,14.221774874955134,0.0
coder80_calibration_r2,20260828,fcfs,606.5,89.5713432835821,25.0,0.0,11.0,1.0,6.0,19.0,43.0,1100.0,28468.31906630844,505.37909081287216,14.221774874955134,0.0
coder80_calibration_r2,20260828,fcfs,607.0,87.25492537313433,24.0,0.0,11.0,2.0,5.0,19.0,43.0,1101.0,25387.95843352005,497.45536342274863,14.221774874955134,0.0
coder80_calibration_r2,20260828,fcfs,607.6228924234018,88.86686567164179,24.0,0.0,12.0,1.0,2.0,22.0,43.0,1101.0,16738.163590613396,522.3596442374026,14.221774874955134,0.0
coder80_calibration_r2,20260828,fcfs,608.1228924234018,85.27283582089552,23.0,0.0,12.0,2.0,1.0,22.0,43.0,1102.0,12234.479196965694,530.803341079154,14.221774874955134,0.0
coder80_calibration_r2,20260828,fcfs,608.6228924234018,81.5976119402985,22.0,0.0,12.0,3.0,1.0,21.0,43.0,1103.0,8067.518400553614,516.7061254630098,14.221774874955134,0.0
coder80_calibration_r2,20260828,fcfs,609.0,81.64059701492538,22.0,0.0,13.0,2.0,0.0,22.0,43.0,1103.0,134.59170514458506,571.0565024146972,14.221774874955134,0.0
coder80_calibration_r2,20260828,fcfs,609.6015751886616,78.61731343283581,25.0,0.0,11.0,0.0,4.0,21.0,44.0,1104.0,20381.732595767575,513.3080808033667,14.136343426119392,0.0
coder80_calibration_r2,20260828,fcfs,610.1015751886616,80.19820895522388,25.0,0.0,11.0,0.0,4.0,21.0,44.0,1104.0,20730.632341071963,516.7526988289319,14.136343426119392,0.0
coder80_calibration_r2,20260828,fcfs,610.6015751886616,74.1444776119403,23.0,0.0,11.0,2.0,4.0,19.0,44.0,1106.0,21107.48087787628,493.06947053957265,14.136343426119392,0.0
coder80_calibration_r2,20260828,fcfs,611.2365459420558,71.61074626865671,22.0,0.0,14.0,0.0,4.0,18.0,44.0,1107.0,21647.88304373853,496.1281236184474,14.136343426119392,0.0
coder80_calibration_r2,20260828,fcfs,611.7365459420558,70.32119402985074,21.0,0.0,14.0,1.0,4.0,17.0,44.0,1108.0,22047.02977989614,465.3992393426597,14.136343426119392,0.0
coder80_calibration_r2,20260828,fcfs,612.0,68.84537313432836,20.0,0.0,14.0,2.0,3.0,17.0,44.0,1109.0,17850.14359497681,478.87649368523864,14.136343426119392,0.0
coder80_calibration_r2,20260828,fcfs,612.5153426974704,71.36477611940299,26.0,0.0,9.0,1.0,9.0,17.0,44.0,1109.0,32190.353485915773,480.4426791306321,14.00449533813126,0.0
coder80_calibration_r2,20260828,fcfs,613.0153426974704,73.83164179104477,26.0,0.0,9.0,1.0,9.0,17.0,44.0,1109.0,32593.865182656795,480.43152964825276,14.00449533813126,0.0
coder80_calibration_r2,20260828,fcfs,613.5153426974704,76.33910447761194,26.0,0.0,9.0,1.0,9.0,17.0,44.0,1109.0,33012.48280717805,480.42039111594204,14.00449533813126,0.0
coder80_calibration_r2,20260828,fcfs,614.0153426974704,78.69373134328359,26.0,0.0,9.0,1.0,8.0,18.0,44.0,1109.0,31126.343909893185,490.59989265329204,14.00449533813126,0.0
coder80_calibration_r2,20260828,fcfs,614.604639324839,81.52597014925374,26.0,0.0,10.0,0.0,8.0,18.0,44.0,1109.0,31797.10674294901,490.5872587945568,14.00449533813126,0.0
coder80_calibration_r2,20260828,fcfs,615.0,79.72537313432836,25.0,0.0,10.0,1.0,7.0,18.0,44.0,1110.0,31501.060707016313,482.9902132224342,14.00449533813126,0.0
coder80_calibration_r2,20260828,fcfs,615.5,82.13253731343283,26.0,0.0,9.0,1.0,8.0,18.0,44.0,1110.0,31699.531432569027,490.4692622073926,13.976691684409152,0.0
coder80_calibration_r2,20260828,fcfs,616.0,84.55402985074628,26.0,0.0,9.0,1.0,8.0,18.0,44.0,1110.0,32157.175133287907,490.4582995392848,13.976691684409152,0.0
coder80_calibration_r2,20260828,fcfs,616.5,86.92059701492538,26.0,0.0,9.0,1.0,7.0,19.0,44.0,1110.0,31060.173639900982,499.49433659552597,13.976691684409152,0.0
coder80_calibration_r2,20260828,fcfs,617.0,84.88358208955223,25.0,0.0,9.0,2.0,7.0,18.0,44.0,1111.0,30739.237619899213,491.59048914921004,13.976691684409152,0.0
coder80_calibration_r2,20260828,fcfs,617.6796405110939,87.99283582089552,25.0,0.0,10.0,1.0,6.0,19.0,44.0,1111.0,30224.742059189037,497.2770919561094,13.976691684409152,0.0
coder80_calibration_r2,20260828,fcfs,618.0,89.1486567164179,25.0,0.0,10.0,1.0,4.0,21.0,44.0,1111.0,23553.176839693027,516.854995836978,13.976691684409152,0.0
coder80_calibration_r2,20260828,fcfs,618.5,90.91820895522388,26.0,0.0,9.0,1.0,4.0,22.0,44.0,1111.0,23143.03102786094,524.4914231188595,13.948252468009619,0.0
coder80_calibration_r2,20260828,fcfs,619.0,84.49671641791045,24.0,0.0,9.0,3.0,2.0,22.0,44.0,1113.0,18852.195436745882,509.93069194070995,13.948252468009619,0.0
coder80_calibration_r2,20260828,fcfs,619.885694126973,78.82746268656716,22.0,0.0,10.0,4.0,2.0,20.0,44.0,1115.0,12797.316195609397,497.52992278020304,13.948252468009619,0.0
coder80_calibration_r2,20260828,fcfs,620.153011831384,75.47223880597015,21.0,0.0,11.0,4.0,2.0,19.0,44.0,1116.0,13189.957430153276,495.6907911447986,13.948252468009619,0.0
coder80_calibration_r2,20260828,fcfs,620.9035714999548,77.03880597014926,21.0,0.0,13.0,2.0,2.0,19.0,44.0,1116.0,13479.916207106757,499.692303343012,13.948252468009619,0.0
coder80_calibration_r2,20260828,fcfs,621.0,73.7886567164179,20.0,0.0,13.0,3.0,2.0,18.0,44.0,1117.0,13868.603895898894,479.0408517314935,13.948252468009619,0.0
coder80_calibration_r2,20260828,fcfs,621.5351531611184,67.72298507462686,23.0,0.0,10.0,2.0,6.0,17.0,45.0,1119.0,26232.473195237257,464.2175907892752,13.83513702699838,0.0
coder80_calibration_r2,20260828,fcfs,622.3536720133944,70.97313432835821,23.0,0.0,11.0,1.0,6.0,17.0,45.0,1119.0,26214.60769111559,480.02938550421334,13.83513702699838,0.0
coder80_calibration_r2,20260828,fcfs,622.8536720133944,70.18268656716418,22.0,0.0,11.0,2.0,6.0,16.0,45.0,1120.0,26714.848473742604,474.6864634678932,13.83513702699838,0.0
coder80_calibration_r2,20260828,fcfs,623.2579013791991,71.84955223880597,22.0,0.0,12.0,1.0,6.0,16.0,45.0,1120.0,27137.46669011357,468.86038380314756,13.83513702699838,0.0
coder80_calibration_r2,20260828,fcfs,623.7579013791991,70.4286567164179,21.0,0.0,12.0,2.0,6.0,15.0,45.0,1121.0,27494.67248222977,453.0016488387482,13.83513702699838,0.0
coder80_calibration_r2,20260828,fcfs,624.0,71.35522388059701,21.0,0.0,12.0,2.0,5.0,16.0,45.0,1121.0,25143.361380174774,469.3650738584272,13.83513702699838,0.0
coder80_calibration_r2,20260828,fcfs,624.5,73.75283582089553,25.0,0.0,8.0,2.0,8.0,17.0,45.0,1121.0,31722.32638951391,479.83126586140133,13.748851138334224,0.0
coder80_calibration_r2,20260828,fcfs,625.0,71.6823880597015,24.0,0.0,8.0,2.0,8.0,16.0,46.0,1122.0,30731.855942487717,458.9263550930191,13.748851138334224,0.0
coder80_calibration_r2,20260828,fcfs,625.5,74.0489552238806,24.0,0.0,8.0,2.0,8.0,16.0,46.0,1122.0,31148.493616878986,469.16279722191393,13.748851138334224,0.0
coder80_calibration_r2,20260828,fcfs,626.0,76.44417910447761,24.0,0.0,8.0,2.0,8.0,16.0,46.0,1122.0,31582.46797940135,469.15152080357075,13.748851138334224,0.0
coder80_calibration_r2,20260828,fcfs,626.5,78.87522388059702,24.0,0.0,8.0,2.0,8.0,16.0,46.0,1122.0,32035.012107282877,469.14024519734085,13.748851138334224,0.0
coder80_calibration_r2,20260828,fcfs,627.0,81.33731343283583,24.0,0.0,8.0,2.0,8.0,16.0,46.0,1122.0,32507.48518937826,469.1289704050869,13.748851138334224,0.0
coder80_calibration_r2,20260828,fcfs,627.5,83.90925373134328,25.0,0.0,7.0,2.0,9.0,16.0,46.0,1122.0,34228.35550542176,469.1176964249462,13.72395279874224,0.0
coder80_calibration_r2,20260828,fcfs,628.0,86.34268656716418,25.0,0.0,7.0,2.0,8.0,17.0,46.0,1122.0,32007.620086349547,479.8505902568577,13.72395279874224,0.0
coder80_calibration_r2,20260828,fcfs,628.5,84.1934328358209,24.0,0.0,7.0,3.0,6.0,18.0,46.0,1123.0,29954.95954337716,492.6222893856466,13.72395279874224,0.0
coder80_calibration_r2,20260828,fcfs,629.3668869922783,82.6579104477612,22.0,0.0,8.0,4.0,4.0,18.0,46.0,1125.0,23748.098550568662,494.9005785703075,13.72395279874224,0.0
coder80_calibration_r2,20260828,fcfs,629.523333287251,83.19283582089552,22.0,0.0,10.0,2.0,4.0,18.0,46.0,1125.0,22552.13162403498,488.74217854658855,13.72395279874224,0.0
coder80_calibration_r2,20260828,fcfs,630.0,84.58985074626865,22.0,0.0,10.0,2.0,3.0,19.0,46.0,1125.0,19078.931790631468,498.2212352476009,13.72395279874224,0.0
coder80_calibration_r2,20260828,fcfs,630.5,82.89432835820895,23.0,0.0,8.0,3.0,5.0,18.0,46.0,1126.0,24380.484670754522,482.9909466103418,13.673440168499447,0.0
coder80_calibration_r2,20260828,fcfs,631.0,79.6465671641791,22.0,0.0,8.0,4.0,4.0,18.0,46.0,1127.0,22475.028363544494,471.8310069660656,13.673440168499447,0.0
coder80_calibration_r2,20260828,fcfs,631.7285858680433,77.26089552238805,21.0,0.0,10.0,3.0,3.0,18.0,46.0,1128.0,17799.268916469264,489.5300293169511,13.673440168499447,0.0
coder80_calibration_r2,20260828,fcfs,632.2285858680433,74.05134328358209,20.0,0.0,10.0,4.0,3.0,17.0,46.0,1129.0,17629.41789721325,488.3989529723767,13.673440168499447,0.0
coder80_calibration_r2,20260828,fcfs,632.9092171636667,75.93313432835821,20.0,0.0,11.0,3.0,3.0,17.0,46.0,1129.0,18109.967116610926,478.909886464903,13.673440168499447,0.0
coder80_calibration_r2,20260828,fcfs,633.0,76.11701492537314,20.0,0.0,11.0,3.0,2.0,18.0,46.0,1129.0,12793.211153062686,488.7967077618499,13.673440168499447,0.0
coder80_calibration_r2,20260828,fcfs,633.5,78.28776119402986,25.0,0.0,6.0,3.0,7.0,18.0,46.0,1129.0,28592.78206575662,488.794737577904,13.578236329746575,0.0
coder80_calibration_r2,20260828,fcfs,634.4076542006794,82.32119402985074,25.0,0.0,8.0,1.0,7.0,18.0,46.0,1129.0,29231.15824979104,488.77806641763505,13.578236329746575,0.0
coder80_calibration_r2,20260828,fcfs,634.9076542006794,84.58268656716417,25.0,0.0,8.0,1.0,7.0,18.0,46.0,1129.0,29793.763582274318,488.76419121958315,13.578236329746575,0.0
coder80_calibration_r2,20260828,fcfs,635.3197710683067,86.4644776119403,25.0,0.0,9.0,0.0,7.0,18.0,46.0,1129.0,30257.47522910891,488.7533424857608,13.578236329746575,0.0
coder80_calibration_r2,20260828,fcfs,635.8197710683067,88.56597014925373,25.0,0.0,9.0,0.0,6.0,19.0,46.0,1129.0,27675.681425362825,498.08410621178336,13.578236329746575,0.0
coder80_calibration_r2,20260828,fcfs,636.0,89.36119402985075,25.0,0.0,9.0,0.0,6.0,19.0,46.0,1129.0,28404.137671873443,498.0734336898483,13.578236329746575,0.0
coder80_calibration_r2,20260828,fcfs,636.5,86.5265671641791,24.0,0.0,9.0,1.0,6.0,18.0,46.0,1130.0,28585.537791118026,492.4423227151856,13.578236329746575,0.0
coder80_calibration_r2,20260828,fcfs,637.0,79.58208955223881,22.0,0.0,9.0,2.0,5.0,17.0,47.0,1132.0,28539.87443813309,469.7316675139591,13.578236329746575,0.0
coder80_calibration_r2,20260828,fcfs,637.524413855761,77.06746268656717,21.0,0.0,11.0,1.0,4.0,17.0,47.0,1133.0,24684.58139946716,470.3038482097468,13.578236329746575,0.0
coder80_calibration_r2,20260828,fcfs,638.024413855761,78.72716417910448,21.0,0.0,11.0,1.0,1.0,20.0,47.0,1133.0,21633.822350233793,507.97401717165485,13.578236329746575,0.0
coder80_calibration_r2,20260828,fcfs,638.524413855761,75.80417910447761,20.0,0.0,11.0,2.0,1.0,19.0,47.0,1134.0,8039.317909289151,490.24013973295223,13.578236329746575,0.0
coder80_calibration_r2,20260828,fcfs,639.0,75.91402985074627,20.0,0.0,11.0,2.0,0.0,20.0,47.0,1134.0,1081.988181734304,507.7811995582067,13.578236329746575,0.0
coder80_calibration_r2,20260828,fcfs,639.621895882097,78.36895522388059,26.0,0.0,6.0,1.0,6.0,20.0,47.0,1134.0,25918.01047955398,507.7690883328388,13.463821463258496,0.0
coder80_calibration_r2,20260828,fcfs,640.121895882097,80.36776119402985,26.0,0.0,6.0,1.0,6.0,20.0,47.0,1134.0,26322.447539135814,507.7580271894112,13.463821463258496,0.0
coder80_calibration_r2,20260828,fcfs,640.621895882097,75.4865671641791,24.0,0.0,6.0,3.0,6.0,18.0,47.0,1136.0,26726.528670452535,463.148533269763,13.463821463258496,0.0
