t_s,kv_perc,running,waiting,prefix_hit_cum,preemptions
364.55,90.33,26,0,8.17,8
365.06,90.48,26,0,8.17,8
365.57,90.61,26,0,8.17,8
366.07,90.72,26,0,8.17,8
366.58,86.81,25,0,8.17,8
367.08,84.76,24,0,8.17,8
367.59,83.25,23,0,8.17,8
368.10,83.38,23,0,8.17,8
368.60,83.50,23,0,8.17,8
369.11,81.69,22,0,8.17,8
369.62,81.81,22,0,8.17,8
370.13,79.55,21,0,8.17,8
370.63,79.57,21,0,8.17,8
371.14,79.57,21,0,8.17,8
371.65,88.94,25,0,8.59,8
372.15,89.07,25,0,8.59,8
372.66,89.20,25,0,8.59,8
373.17,89.33,25,0,8.59,8
373.67,89.46,25,0,8.59,8
374.18,89.60,25,0,8.59,8
374.69,87.29,24,0,8.59,8
375.19,87.43,24,0,8.59,8
375.70,87.43,24,0,8.59,8
376.20,89.86,25,0,8.59,8
376.71,89.98,25,0,8.59,8
377.22,90.12,25,0,8.59,8
377.72,90.25,25,0,8.59,8
378.23,90.37,25,0,8.59,8
378.73,90.50,25,0,8.59,8
379.24,90.63,25,0,8.59,8
379.74,90.75,25,0,8.59,8
380.25,90.90,25,0,8.59,8
380.76,91.02,25,0,8.59,8
381.26,91.14,25,0,8.59,8
381.77,91.27,25,0,8.59,8
382.27,91.40,25,0,8.59,8
382.78,91.53,25,0,8.59,8
383.29,91.66,25,0,8.59,8
383.79,91.79,25,0,8.59,8
384.30,91.92,25,0,8.59,8
384.80,92.03,25,0,8.59,8
385.31,87.66,24,0,8.59,8
385.82,87.77,24,0,8.59,8
386.33,87.91,24,0,8.59,8
386.83,88.03,24,0,8.59,8
387.34,86.26,23,0,8.59,8
387.85,86.38,23,0,8.59,8
388.36,86.50,23,0,8.59,8
388.86,86.64,23,0,8.59,8
389.37,86.75,23,0,8.59,8
389.87,86.88,23,0,8.59,8
390.38,86.94,23,0,8.59,8
